name,year,value,code,rate,pop,,
California,2012,0.00001733012813548370,6,587,33871648,,
Colorado,2012,0.00000860212853858438,8,37,4301261,,
Connecticut,2012,0.00000146818516163985,9,5,3405565,,
Delaware,2012,0.00000000000000000000,10,0,783600,,
District of Columbia,2012,0.00000000000000000000,11,0,572059,,
Florida,2012,0.00002853142379688430,12,456,15982378,,
Georgia,2012,0.00007768932405768410,13,636,8186453,,
Idaho,2012,0.00006646300136094590,16,86,1293953,,
Illinois,2012,0.00000056363917012023,17,7,12419293,,
Indiana,2012,0.00000131568452187613,18,8,6080485,,
Iowa,2012,0.00000444243357878348,19,13,2926324,,
Kansas,2012,0.00000111589789980576,20,3,2688418,,
Kentucky,2012,0.00000816474172571466,21,33,4041769,,
Louisiana,2012,0.00004542427616527810,22,203,4468976,,
Maine,2012,0.00004157113802166880,23,53,1274923,,
Maryland,2012,0.00000755217704719695,24,40,5296486,,
Massachusetts,2012,0.00000015750271259047,25,1,6349097,,
Michigan,2012,0.00000573530423877219,26,57,9938444,,
Minnesota,2012,0.00011342664538257000,27,558,4919479,,
Mississippi,2012,0.00016205814547829700,28,461,2844658,,
Missouri,2012,0.00001662135708555050,29,93,5595211,,
Montana,2012,0.00010529874361972700,30,95,902195,,
Nebraska,2012,0.00002395891221863620,31,41,1711263,,
Nevada,2012,0.00000950828647166005,32,19,1998257,,
New Hampshire,2012,0.00000323680637262439,33,4,1235786,,
New Jersey,2012,0.00001806437811595670,34,152,8414350,,
New Mexico,2012,0.00004342935802613020,35,79,1819046,,
New York,2012,0.00002597955983037300,36,493,18976457,,
North Carolina,2012,0.00009056673532262940,37,729,8049313,,
North Dakota,2012,0.00078947368421052600,38,507,642200,,
Ohio,2012,0.00000140930174383475,39,16,11353140,,
Oklahoma,2012,0.00024459131515359100,40,844,3450654,,
Oregon,2012,0.00001724440791617700,41,59,3421399,,
Pennsylvania,2012,0.00001620382094240450,42,199,12281054,,
Rhode Island,2012,0.00003815632455388100,44,40,1048319,,
South Carolina,2012,0.00012188398240085000,45,489,4012012,,
South Dakota,2012,0.00012452904176227100,46,94,754844,,
Tennessee,2012,0.00006415571171270620,47,365,5689283,,
Texas,2012,0.00001246893556533670,48,260,20851820,,
Utah,2012,0.00001432941259707620,49,32,2233169,,
Vermont,2012,0.00000657001085694294,50,4,608827,,
Virginia,2012,0.00001695270830110550,51,120,7078515,,
Washington,2012,0.00001272454365969070,53,75,5894121,,
West Virginia,2012,0.00013658905606455400,54,247,1808344,,
Wisconsin,2012,0.00002144052352165260,55,115,5363675,,
Wyoming,2012,0.00009113333414340740,56,45,493782,,
Alabama,2013,0.00006161318612129250,1,274,4447100,,
Arizona,2013,0.00002182966932728760,4,112,5130632,,
Arkansas,2013,0.00000860327672626618,5,23,2673400,,
California,2013,0.00002031197301058400,6,688,33871648,,
Colorado,2013,0.00000953208838059350,8,41,4301261,,
Connecticut,2013,0.00000000000000000000,9,0,3405565,,
Delaware,2013,0.00000000000000000000,10,0,783600,,
District of Columbia,2013,0.00000174807144018362,11,1,572059,,
Florida,2013,0.00002521527146961480,12,403,15982378,,
Georgia,2013,0.00003493576522090820,13,286,8186453,,
Idaho,2013,0.00001236520955552480,16,16,1293953,,
Illinois,2013,0.00000024155964433724,17,3,12419293,,
Indiana,2013,0.00000000000000000000,18,0,6080485,,
Iowa,2013,0.00000102517697971927,19,3,2926324,,
Kansas,2013,0.00000037196596660192,20,1,2688418,,
Kentucky,2013,0.00000643282681419943,21,26,4041769,,
Louisiana,2013,0.00006780076688709000,22,303,4468976,,
Maine,2013,0.00003372752707418410,23,43,1274923,,
Maryland,2013,0.00000396489294977840,24,21,5296486,,
Massachusetts,2013,0.00000000000000000000,25,0,6349097,,
Michigan,2013,0.00000130805184393050,26,13,9938444,,
Minnesota,2013,0.00003882524958435640,27,191,4919479,,
Mississippi,2013,0.00022744386144134000,28,647,2844658,,
Missouri,2013,0.00000965111056580351,29,54,5595211,,
Montana,2013,0.00006207083834426040,30,56,902195,,
Nebraska,2013,0.00000467490970119730,31,8,1711263,,
Nevada,2013,0.00000350305291061160,32,7,1998257,,
New Hampshire,2013,0.00000161840318631219,33,2,1235786,,
New Jersey,2013,0.00001580633085146210,34,133,8414350,,
New Mexico,2013,0.00003133510642391670,35,57,1819046,,
New York,2013,0.00001702109092334780,36,323,18976457,,
North Carolina,2013,0.00007354664926062630,37,592,8049313,,
North Dakota,2013,0.00040641544690127700,38,261,642200,,
Ohio,2013,0.00000158546446181409,39,18,11353140,,
Oklahoma,2013,0.00011418125375653400,40,394,3450654,,
Oregon,2013,0.00003331970343125720,41,114,3421399,,
Pennsylvania,2013,0.00001253964032728790,42,154,12281054,,
Rhode Island,2013,0.00000858517302462323,44,9,1048319,,
South Carolina,2013,0.00008773652720879200,45,352,4012012,,
South Dakota,2013,0.00008346095352152230,46,63,754844,,
Tennessee,2013,0.00004183303941814810,47,238,5689283,,
Texas,2013,0.00001333216956601390,48,278,20851820,,
Utah,2013,0.00001029926530414850,49,23,2233169,,
Vermont,2013,0.00000000000000000000,50,0,608827,,
Virginia,2013,0.00001116053296489450,51,79,7078515,,
Washington,2013,0.00000729540503155602,53,43,5894121,,
West Virginia,2013,0.00008681976438111330,54,157,1808344,,
Wisconsin,2013,0.00000727113406386479,55,39,5363675,,
Wyoming,2013,0.00001620148162549460,56,8,493782,,
Alabama,2014,0.00007263160261743610,1,323,4447100,,
Arizona,2014,0.00002806671770651260,4,144,5130632,,
Arkansas,2014,0.00011408693050048600,5,305,2673400,,
California,2014,0.00001579492087305580,6,535,33871648,,
Colorado,2014,0.00000185991968401824,8,8,4301261,,
Connecticut,2014,0.00000000000000000000,9,0,3405565,,
Delaware,2014,0.00000000000000000000,10,0,783600,,
District of Columbia,2014,0.00000000000000000000,11,0,572059,,
Florida,2014,0.00002064774090563990,12,330,15982378,,
Georgia,2014,0.00003346992891793310,13,274,8186453,,
Idaho,2014,0.00001004673276386390,16,13,1293953,,
Illinois,2014,0.00000064415905156598,17,8,12419293,,
Indiana,2014,0.00000032892113046903,18,2,6080485,,
Iowa,2014,0.00000478415923868991,19,14,2926324,,
Kansas,2014,0.00000371965966601920,20,10,2688418,,
Kentucky,2014,0.00000940182380536839,21,38,4041769,,
Louisiana,2014,0.00004520051125806000,22,202,4468976,,
Maine,2014,0.00002902136050569330,23,37,1274923,,
Maryland,2014,0.00000566413278539771,24,30,5296486,,
Massachusetts,2014,0.00000015750271259047,25,1,6349097,,
Michigan,2014,0.00000050309686305019,26,5,9938444,,
Minnesota,2014,0.00005935587894571760,27,292,4919479,,
Mississippi,2014,0.00000316382496595373,28,9,2844658,,
Missouri,2014,0.00002466394922372010,29,138,5595211,,
Montana,2014,0.00010197352013699900,30,92,902195,,
Nebraska,2014,0.00001110291054034360,31,19,1711263,,
Nevada,2014,0.00000650566969113582,32,13,1998257,,
New Hampshire,2014,0.00000161840318631219,33,2,1235786,,
New Jersey,2014,0.00001414250655130820,34,119,8414350,,
New Mexico,2014,0.00002034033224008630,35,37,1819046,,
New York,2014,0.00003140733805051170,36,596,18976457,,
North Carolina,2014,0.00009019403270813300,37,726,8049313,,
North Dakota,2014,0.00050295857988165700,38,323,642200,,
Ohio,2014,0.00000220203397474179,39,25,11353140,,
Oklahoma,2014,0.00013968366576307000,40,482,3450654,,
Oregon,2014,0.00002308996992166070,41,79,3421399,,
Pennsylvania,2014,0.00001229536161961340,42,151,12281054,,
Rhode Island,2014,0.00000000000000000000,44,0,1048319,,
South Carolina,2014,0.00007602170681443630,45,305,4012012,,
South Dakota,2014,0.00009405916984171560,46,71,754844,,
Tennessee,2014,0.00006046456117581070,47,344,5689283,,
Texas,2014,0.00001107816967535690,48,231,20851820,,
Utah,2014,0.00001253823602244170,49,28,2233169,,
Vermont,2014,0.00000164250271423574,50,1,608827,,
Virginia,2014,0.00001440980205593970,51,102,7078515,,
Washington,2014,0.00001509979180949970,53,89,5894121,,
West Virginia,2014,0.00009953858336688150,54,180,1808344,,
Wisconsin,2014,0.00001137279943322440,55,61,5363675,,
Wyoming,2014,0.00000405037040637366,56,2,493782,,
Alabama,2015,0.00005554181376627470,1,247,4447100,,
Arizona,2015,0.00002027040723248130,4,104,5130632,,
Arkansas,2015,0.00001084760978529210,5,29,2673400,,
California,2015,0.00001927866043010370,6,653,33871648,,
Colorado,2015,0.00000185991968401824,8,8,4301261,,
Connecticut,2015,0.00000176182219396781,9,6,3405565,,
Delaware,2015,0.00000127616130678918,10,1,783600,,
District of Columbia,2015,0.00000000000000000000,11,0,572059,,
Florida,2015,0.00001814498443222900,12,290,15982378,,
Georgia,2015,0.00002675151252929690,13,219,8186453,,
Idaho,2015,0.00001236520955552480,16,16,1293953,,
Illinois,2015,0.00000008051988144575,17,1,12419293,,
Indiana,2015,0.00000065784226093807,18,4,6080485,,
Iowa,2015,0.00000956831847737981,19,28,2926324,,
Kansas,2015,0.00015585374000620400,20,419,2688418,,
Kentucky,2015,0.00000668024323013017,21,27,4041769,,
Louisiana,2015,0.00000268517888661743,22,12,4468976,,
Maine,2015,0.00002588391612669940,23,33,1274923,,
Maryland,2015,0.00000849619917809657,24,45,5296486,,
Massachusetts,2015,0.00000834764376729478,25,53,6349097,,
Michigan,2015,0.00000332043929613127,26,33,9938444,,
Minnesota,2015,0.00011119063624420400,27,547,4919479,,
Mississippi,2015,0.00005870652992380810,28,167,2844658,,
Missouri,2015,0.00001233197461186000,29,69,5595211,,
Montana,2015,0.00011416600624033600,30,103,902195,,
Nebraska,2015,0.00000993418311504427,31,17,1711263,,
Nevada,2015,0.00000200174452034948,32,4,1998257,,
New Hampshire,2015,0.00000323680637262439,33,4,1235786,,
New Jersey,2015,0.00000950756742945088,34,80,8414350,,
New Mexico,2015,0.00002638745804119300,35,48,1819046,,
New York,2015,0.00003836332567243720,36,728,18976457,,
North Carolina,2015,0.00003329476689501330,37,268,8049313,,
North Dakota,2015,0.00065088757396449700,38,418,642200,,
Ohio,2015,0.00000317092892362818,39,36,11353140,,
Oklahoma,2015,0.00017967608459150100,40,620,3450654,,
Oregon,2015,0.00001958263271837050,41,67,3421399,,
Pennsylvania,2015,0.00001384246010155150,42,170,12281054,,
Rhode Island,2015,0.00000476954056923513,44,5,1048319,,
South Carolina,2015,0.00004661003007967080,45,187,4012012,,
South Dakota,2015,0.00010333260912188500,46,78,754844,,
Tennessee,2015,0.00003568112185665580,47,203,5689283,,
Texas,2015,0.00001035880800812590,48,216,20851820,,
Utah,2015,0.00000671691215487946,49,15,2233169,,
Vermont,2015,0.00000164250271423574,50,1,608827,,
Virginia,2015,0.00000819380901220101,51,58,7078515,,
Washington,2015,0.00001170658016691550,53,69,5894121,,
West Virginia,2015,0.00007963086669350520,54,144,1808344,,
Wisconsin,2015,0.00000857620940866104,55,46,5363675,,
Wyoming,2015,0.00001012592601593420,56,5,493782,,
